trade_id,asset,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
101,AVAX,LONG,2024-07-21 15:00:00+00:00,2024-07-22 09:00:00+00:00,30.63,31.684880352328534,30m,145,0.9330688714981079,0.9128544926643372,3,1500.0,29.746071462631225,ADAPTIVE_TRAIL_HIT,36,18.0,10.3318,154.98,0.9292
102,SOL,LONG,2024-07-21 16:00:00+00:00,2024-07-21 17:00:00+00:00,176.98,172.9889287161827,1h,200,0.9427810907363892,0.9227417707443237,3,1500.0,172.9889287161827,HARD_SL_HIT,1,1.0,-6.7653,-101.48,0.9425
103,SOL,LONG,2024-07-21 17:00:00+00:00,2024-07-21 18:00:00+00:00,173.54,173.38350189177973,1h,200,0.9425058364868164,0.9227011203765869,3,1500.0,168.88107148647308,ADAPTIVE_TRAIL_HIT,1,1.0,-0.2705,-4.06,0.9425
104,SOL,LONG,2024-07-21 18:00:00+00:00,2024-07-21 18:30:00+00:00,176.52,175.3097513594892,30m,197,0.9427989721298218,0.9265064597129822,3,1500.0,171.3182144355774,ADAPTIVE_TRAIL_HIT,1,0.5,-2.0568,-30.85,0.9427
105,SOL,LONG,2024-07-21 19:00:00+00:00,2024-07-22 05:30:00+00:00,176.62,179.54531548747403,30m,199,0.9440614581108093,0.9284286499023438,3,1500.0,170.5503570985794,ADAPTIVE_TRAIL_HIT,21,10.5,4.9688,74.53,0.9443
106,LINK,LONG,2024-07-21 20:00:00+00:00,2024-07-22 02:00:00+00:00,14.719,14.526444430619973,1h,78,0.8875893354415894,0.883139431476593,2,1000.0,14.074535730719566,ADAPTIVE_TRAIL_HIT,6,6.0,-2.6164,-26.16,0.8928
107,ICP,LONG,2024-07-21 20:00:00+00:00,2024-07-21 21:00:00+00:00,10.407,10.403889513799026,1h,200,0.8635391592979431,0.8837142586708069,2,750.0,9.9673571459651,ADAPTIVE_TRAIL_HIT,1,1.0,-0.0598,-0.45,0.8649
108,ICP,LONG,2024-07-21 21:00:00+00:00,2024-07-21 21:10:00+00:00,10.471,10.425818747931931,5m,25,0.8826545476913452,0.8611477017402649,2,750.0,10.329392858877778,ADAPTIVE_TRAIL_HIT,2,0.17,-0.863,-6.47,0.8929
109,ICP,LONG,2024-07-21 22:00:00+00:00,2024-07-21 22:10:00+00:00,10.744,10.735746881896539,5m,28,0.9442967176437378,0.8789812326431274,3,1125.0,10.553285718947649,ADAPTIVE_TRAIL_HIT,2,0.17,-0.2304,-2.59,0.9489
110,ICP,LONG,2024-07-21 23:00:00+00:00,2024-07-21 23:05:00+00:00,10.745,10.81449779924167,5m,49,0.9549996256828308,0.9272840023040771,5,1875.0,10.592678570076822,ADAPTIVE_TRAIL_HIT,1,0.08,3.234,60.64,0.9519
111,TRX,LONG,2024-07-22 01:00:00+00:00,2024-07-22 01:05:00+00:00,0.13646,0.13670738922081332,5m,20,0.9632787704467773,0.8949095010757446,5,2500.0,0.13553500001427252,ADAPTIVE_TRAIL_HIT,1,0.08,0.9065,22.66,0.9629
112,TRX,LONG,2024-07-22 02:00:00+00:00,2024-07-22 02:05:00+00:00,0.13625,0.13666847597199253,5m,41,0.9059332609176636,0.884473979473114,3,1500.0,0.13582857144181618,ADAPTIVE_TRAIL_HIT,1,0.08,0.9214,13.82,0.9005
113,TRX,LONG,2024-07-22 03:00:00+00:00,2024-07-22 03:05:00+00:00,0.13633,0.13660959327477923,5m,62,0.8748989105224609,0.8759711384773254,2,1000.0,0.13611392857883592,ADAPTIVE_TRAIL_HIT,1,0.08,0.4102,4.1,0.8724
114,TRX,SHORT,2024-07-23 04:00:00+00:00,2024-07-23 05:00:00+00:00,0.132,0.1319737450710595,1h,29,0.9738302826881409,0.9453860521316528,5,2500.0,0.13383571435627528,ADAPTIVE_TRAIL_HIT,1,1.0,0.0995,2.49,0.9727
115,HBAR,SHORT,2024-07-23 04:00:00+00:00,2024-07-23 08:00:00+00:00,0.07,0.06993004133393878,30m,63,0.9233897924423218,0.918002188205719,3,1500.0,0.0716785714251455,ADAPTIVE_TRAIL_HIT,8,4.0,0.2998,4.5,0.9254
116,TRX,SHORT,2024-07-23 05:00:00+00:00,2024-07-23 07:00:00+00:00,0.1312,0.13161604686074146,1h,30,0.9750728011131287,0.949769139289856,5,2500.0,0.13311250001080335,ADAPTIVE_TRAIL_HIT,2,2.0,-1.5855,-39.64,0.9763
117,TRX,SHORT,2024-07-23 07:00:00+00:00,2024-07-23 08:00:00+00:00,0.1316,0.13157477698163367,1h,32,0.9791190028190613,0.9585887789726257,5,2500.0,0.13343750002179294,ADAPTIVE_TRAIL_HIT,1,1.0,0.0958,2.4,0.9745
118,DOT,SHORT,2024-07-23 12:00:00+00:00,2024-07-23 13:00:00+00:00,5.984,6.020826838461046,30m,81,0.9455182552337646,0.9255250692367554,3,1500.0,6.106142853215337,ADAPTIVE_TRAIL_HIT,2,1.0,-1.8463,-27.69,0.9489
119,DOT,SHORT,2024-07-23 13:00:00+00:00,2024-07-23 13:30:00+00:00,5.985,6.015602660518024,30m,83,0.9491508603096008,0.9284415245056152,3,1500.0,6.110714289024473,ADAPTIVE_TRAIL_HIT,1,0.5,-1.534,-23.01,0.9505
120,DOT,SHORT,2024-07-23 14:00:00+00:00,2024-07-23 14:05:00+00:00,5.968,5.971655478710455,5m,58,0.9563107490539551,0.9523652195930481,5,2500.0,6.048000003799796,ADAPTIVE_TRAIL_HIT,1,0.08,-0.3063,-7.66,0.9551
121,DOT,SHORT,2024-07-23 15:00:00+00:00,2024-07-23 19:00:00+00:00,5.95,5.937915308290231,30m,87,0.9543535709381104,0.9334490895271301,5,2500.0,6.101428570970893,ADAPTIVE_TRAIL_HIT,8,4.0,1.0155,25.39,0.9564
122,ALGO,SHORT,2024-07-23 16:00:00+00:00,2024-07-23 23:00:00+00:00,0.1449,0.14405440554068316,30m,89,0.9546706676483154,0.8295263648033142,5,2500.0,0.14838214292898774,ADAPTIVE_TRAIL_HIT,14,7.0,2.9179,72.95,0.9523
123,DOT,SHORT,2024-07-23 19:00:00+00:00,2024-07-23 19:30:00+00:00,5.938,5.9333809248586435,30m,93,0.9594035744667053,0.9439164400100708,5,2500.0,6.09425,ADAPTIVE_TRAIL_HIT,1,0.5,0.3889,9.72,0.96
124,UNI,SHORT,2024-07-24 16:00:00+00:00,2024-07-24 16:05:00+00:00,7.553,7.549949601079728,5m,20,0.9315564036369324,0.8876749873161316,3,1500.0,7.643357139706612,ADAPTIVE_TRAIL_HIT,1,0.08,0.1212,1.82,0.9416
125,UNI,SHORT,2024-07-24 17:00:00+00:00,2024-07-24 18:00:00+00:00,7.604,7.599744899296906,1h,70,0.9151801466941833,0.885200560092926,3,1500.0,7.8104285799860955,ADAPTIVE_TRAIL_HIT,1,1.0,0.1679,2.52,0.9157
126,DOT,SHORT,2024-07-24 20:00:00+00:00,2024-07-24 21:00:00+00:00,5.822,5.809788864911217,30m,20,0.9395512938499451,0.9240086674690247,3,1500.0,5.92753571395576,ADAPTIVE_TRAIL_HIT,2,1.0,0.6292,9.44,0.9456
127,ATOM,SHORT,2024-07-24 20:00:00+00:00,2024-07-24 21:00:00+00:00,6.136,6.1305087437489325,30m,21,0.9264580011367798,0.9660313725471497,3,1500.0,6.241892857536674,ADAPTIVE_TRAIL_HIT,2,1.0,0.2685,4.03,0.9318
128,ALGO,SHORT,2024-07-24 20:00:00+00:00,2024-07-24 21:00:00+00:00,0.1431,0.1430133591631095,1h,111,0.9472836256027222,0.9007619619369507,3,1500.0,0.14683214279534296,ADAPTIVE_TRAIL_HIT,1,1.0,0.1816,2.72,0.9482
129,UNI,SHORT,2024-07-24 20:00:00+00:00,2024-07-25 14:00:00+00:00,7.536,7.267798946418252,1h,73,0.9246776700019836,0.8992040157318115,3,1500.0,7.746178568959236,ADAPTIVE_TRAIL_HIT,18,18.0,10.6768,160.15,0.9274
130,DOT,SHORT,2024-07-24 21:00:00+00:00,2024-07-24 23:30:00+00:00,5.781,5.72726402449461,5m,115,0.9459447264671326,0.8674056529998779,3,1500.0,5.818678570952266,ADAPTIVE_TRAIL_HIT,30,2.5,2.7886,41.83,0.9476
131,ATOM,SHORT,2024-07-24 21:00:00+00:00,2024-07-25 00:00:00+00:00,6.126,6.0306620968022076,5m,128,0.9384570717811584,0.9686000347137451,3,1500.0,6.151714286603034,ADAPTIVE_TRAIL_HIT,36,3.0,4.6688,70.03,0.9476
132,ALGO,SHORT,2024-07-24 21:00:00+00:00,2024-07-25 16:00:00+00:00,0.1414,0.13702503614340414,1h,112,0.948706865310669,0.9035336375236511,3,1500.0,0.14556071416111663,ADAPTIVE_TRAIL_HIT,19,19.0,9.2821,139.23,0.9646
133,LINK,SHORT,2024-07-25 00:00:00+00:00,2024-07-25 00:05:00+00:00,13.41,13.304850156754009,5m,88,0.9668436050415039,0.918306827545166,5,2500.0,13.511785715669394,ADAPTIVE_TRAIL_HIT,1,0.08,3.9206,98.01,0.964
134,DOT,SHORT,2024-07-25 00:00:00+00:00,2024-07-25 00:05:00+00:00,5.75,5.7299644002665495,5m,150,0.9556031227111816,0.8416798710823059,5,2500.0,5.790178573690355,ADAPTIVE_TRAIL_HIT,1,0.08,1.7422,43.56,0.9559
135,LINK,SHORT,2024-07-25 01:00:00+00:00,2024-07-25 03:55:00+00:00,13.34,12.969387650166066,5m,142,0.9363857507705688,0.8836867213249207,3,1500.0,13.429285718277097,ADAPTIVE_TRAIL_HIT,35,2.92,8.3346,125.02,0.954
136,ATOM,SHORT,2024-07-25 01:00:00+00:00,2024-07-25 01:05:00+00:00,6.016,6.022945648283256,5m,174,0.9560477137565613,0.9028906226158142,5,2500.0,6.047428572256118,ADAPTIVE_TRAIL_HIT,1,0.08,-0.5773,-14.43,0.9514
137,DOT,SHORT,2024-07-25 02:00:00+00:00,2024-07-25 03:00:00+00:00,5.641,5.653549551922587,30m,30,0.9569494128227234,0.8368486762046814,5,2500.0,5.794035717085004,ADAPTIVE_TRAIL_HIT,2,1.0,-1.1124,-27.81,0.9606
138,ADA,SHORT,2024-07-25 03:00:00+00:00,2024-07-25 03:05:00+00:00,0.3952,0.3948467868768474,5m,79,0.9154343605041504,0.882466733455658,3,1500.0,0.3991642857154831,ADAPTIVE_TRAIL_HIT,1,0.08,0.2681,4.02,0.9167
139,NEAR,SHORT,2024-07-25 13:00:00+00:00,2024-07-26 02:00:00+00:00,5.413,5.514186831789527,1h,142,0.9328494668006897,0.821993350982666,3,1500.0,5.682821435213089,ADAPTIVE_TRAIL_HIT,13,13.0,-5.608,-84.12,0.934
140,ADA,SHORT,2024-07-25 16:00:00+00:00,2024-07-25 17:00:00+00:00,0.3947,0.3908377707271311,1h,34,0.942410409450531,0.8995217680931091,3,1500.0,0.40525357162840664,ADAPTIVE_TRAIL_HIT,1,1.0,2.9356,44.03,0.9354
141,LINK,SHORT,2024-07-25 16:00:00+00:00,2024-07-25 17:00:00+00:00,12.85,12.759407711566583,1h,32,0.9503198862075806,0.905184268951416,5,2500.0,13.205535708367824,ADAPTIVE_TRAIL_HIT,1,1.0,3.525,88.12,0.948
142,THETA,SHORT,2024-07-25 16:00:00+00:00,2024-07-25 17:00:00+00:00,1.39,1.3827486978492258,1h,32,0.95055091381073,0.9195605516433716,5,2500.0,1.4369642877578734,ADAPTIVE_TRAIL_HIT,1,1.0,2.6084,65.21,0.9504
143,ADA,SHORT,2024-07-25 17:00:00+00:00,2024-07-25 18:00:00+00:00,0.3943,0.3897676231389042,1h,35,0.9393867254257202,0.8968533277511597,3,1500.0,0.4047999996256083,ADAPTIVE_TRAIL_HIT,1,1.0,3.4484,51.73,0.9409
144,LINK,SHORT,2024-07-25 17:00:00+00:00,2024-07-25 18:00:00+00:00,12.85,12.728943372568185,1h,35,0.9499776363372803,0.9050969481468201,3,1500.0,13.203749990463256,ADAPTIVE_TRAIL_HIT,1,1.0,2.8262,42.39,0.9533
145,THETA,SHORT,2024-07-25 17:00:00+00:00,2024-07-25 18:00:00+00:00,1.386,1.3761658465453088,1h,33,0.9524193406105042,0.9241133332252502,5,2500.0,1.4340357138440012,ADAPTIVE_TRAIL_HIT,1,1.0,3.5477,88.69,0.9536
146,ADA,SHORT,2024-07-25 18:00:00+00:00,2024-07-25 19:00:00+00:00,0.3868,0.38883948547370345,1h,36,0.9443873167037964,0.8996700644493103,3,1500.0,0.3978892858356237,ADAPTIVE_TRAIL_HIT,1,1.0,-1.5818,-23.73,0.9453
147,LINK,SHORT,2024-07-25 18:00:00+00:00,2024-07-25 19:00:00+00:00,12.59,12.6912634382476,1h,36,0.9540666937828064,0.9113029837608337,5,2500.0,12.951071415245533,ADAPTIVE_TRAIL_HIT,1,1.0,-4.0216,-100.54,0.9569
148,THETA,SHORT,2024-07-25 18:00:00+00:00,2024-07-25 20:00:00+00:00,1.35,1.3672535376854829,1h,34,0.955234706401825,0.9300849437713623,5,2500.0,1.4014285732060672,ADAPTIVE_TRAIL_HIT,2,2.0,-6.3902,-159.75,0.9586
149,ADA,SHORT,2024-07-25 19:00:00+00:00,2024-07-25 20:00:00+00:00,0.3873,0.3882662831966514,1h,37,0.9484801888465881,0.9013381004333496,3,1500.0,0.39883571414761243,ADAPTIVE_TRAIL_HIT,1,1.0,-0.7485,-11.23,0.9467
150,LINK,SHORT,2024-07-25 19:00:00+00:00,2024-07-25 20:00:00+00:00,12.63,12.672414607441343,1h,37,0.9575620889663696,0.9158020615577698,5,2500.0,13.016071428656579,ADAPTIVE_TRAIL_HIT,1,1.0,-1.6791,-41.98,0.9567
151,SOL,LONG,2024-07-27 04:00:00+00:00,2024-07-27 05:00:00+00:00,183.97,185.0977308214011,1h,43,0.9640390276908875,0.9547224640846252,5,2500.0,180.24499997615814,ADAPTIVE_TRAIL_HIT,1,1.0,3.065,76.62,0.9611
152,SOL,LONG,2024-07-27 05:00:00+00:00,2024-07-27 06:00:00+00:00,183.71,185.39993062096065,1h,44,0.9635404944419861,0.9529992341995239,5,2500.0,179.9992857193947,ADAPTIVE_TRAIL_HIT,1,1.0,4.5995,114.99,0.9621
153,SOL,LONG,2024-07-27 06:00:00+00:00,2024-07-27 07:00:00+00:00,184.78,185.772526207422,1h,45,0.9644362330436707,0.9515768885612488,5,2500.0,181.06214299678803,ADAPTIVE_TRAIL_HIT,1,1.0,2.6857,67.14,0.9639
154,SOL,LONG,2024-07-27 07:00:00+00:00,2024-07-27 08:00:00+00:00,185.83,186.23353355926,1h,46,0.9661051630973816,0.9513871669769287,5,2500.0,181.97464282989503,ADAPTIVE_TRAIL_HIT,1,1.0,1.0858,27.14,0.9662
155,TRX,LONG,2024-07-28 12:00:00+00:00,2024-07-28 13:00:00+00:00,0.1372,0.13807219420139283,1h,137,0.9442408680915833,0.8052257299423218,3,1500.0,0.136378571451921,ADAPTIVE_TRAIL_HIT,1,1.0,1.9071,28.61,0.9436
156,TRX,LONG,2024-07-28 13:00:00+00:00,2024-07-28 14:00:00+00:00,0.1373,0.1380882182688513,1h,138,0.9436500072479248,0.8047486543655396,3,1500.0,0.13647857145192102,ADAPTIVE_TRAIL_HIT,1,1.0,1.7223,25.83,0.9432
157,TRX,LONG,2024-07-28 14:00:00+00:00,2024-07-28 15:00:00+00:00,0.1375,0.13812593336796086,1h,139,0.9432907700538635,0.8045743107795715,3,1500.0,0.13673214287264274,ADAPTIVE_TRAIL_HIT,1,1.0,1.3657,20.49,0.9441
158,TRX,LONG,2024-07-28 15:00:00+00:00,2024-07-28 16:00:00+00:00,0.1383,0.1381564431733262,1h,140,0.9441848397254944,0.8087695240974426,3,1500.0,0.13740714286670555,ADAPTIVE_TRAIL_HIT,1,1.0,-0.3114,-4.67,0.9446
159,TRX,LONG,2024-07-28 16:00:00+00:00,2024-07-28 16:05:00+00:00,0.1384,0.1384099471863106,5m,20,0.971355140209198,0.977835476398468,5,2500.0,0.13786428572002332,ADAPTIVE_TRAIL_HIT,1,0.08,0.0359,0.9,0.9695
160,TRX,LONG,2024-07-28 17:00:00+00:00,2024-07-28 18:00:00+00:00,0.1384,0.13824103994650364,1h,142,0.9457321763038635,0.8161801695823669,3,1500.0,0.1374178571169963,ADAPTIVE_TRAIL_HIT,1,1.0,-0.3446,-5.17,0.9467
161,TRX,LONG,2024-07-28 18:00:00+00:00,2024-07-29 02:00:00+00:00,0.1385,0.13862773171845943,1h,143,0.9467489123344421,0.8201391696929932,3,1500.0,0.13748214286076837,ADAPTIVE_TRAIL_HIT,8,8.0,0.2767,4.15,0.9499
162,SOL,LONG,2024-07-29 00:00:00+00:00,2024-07-29 00:30:00+00:00,188.0,187.47395935802348,30m,189,0.871304988861084,0.949856162071228,2,1000.0,184.3160714507103,ADAPTIVE_TRAIL_HIT,1,0.5,-0.5596,-5.6,0.8718
163,SOL,LONG,2024-07-29 01:00:00+00:00,2024-07-29 01:05:00+00:00,188.12,188.3406656918937,5m,28,0.9608514308929443,0.8728050589561462,5,2500.0,186.0307142984867,ADAPTIVE_TRAIL_HIT,1,0.08,0.5865,14.66,0.9565
164,SOL,LONG,2024-07-29 02:00:00+00:00,2024-07-29 02:05:00+00:00,187.5,188.83330875763733,5m,43,0.9241880178451538,0.8951960206031799,3,1500.0,185.82499995827675,ADAPTIVE_TRAIL_HIT,1,0.08,2.1333,32.0,0.9117
165,SOL,LONG,2024-07-29 03:00:00+00:00,2024-07-29 03:35:00+00:00,193.2,192.16915162500595,5m,55,0.9411797523498535,0.9024496078491211,3,1500.0,191.08035720586776,ADAPTIVE_TRAIL_HIT,7,0.58,-1.6007,-24.01,0.9448
166,ICP,SHORT,2024-07-29 15:00:00+00:00,2024-07-29 15:05:00+00:00,9.275,9.280552285624257,5m,26,0.9519136548042297,0.973759651184082,5,1875.0,9.394464285671711,ADAPTIVE_TRAIL_HIT,1,0.08,-0.2993,-5.61,0.9527
167,ICP,SHORT,2024-07-29 20:00:00+00:00,2024-07-29 20:30:00+00:00,9.055,9.004339188378356,30m,27,0.939662754535675,0.8973285555839539,3,1125.0,9.310357138812542,ADAPTIVE_TRAIL_HIT,1,0.5,1.6784,18.88,0.9348
168,ICP,SHORT,2024-07-29 21:00:00+00:00,2024-07-29 21:30:00+00:00,8.997,8.989727922640924,30m,31,0.9430662393569946,0.8966703414916992,3,1125.0,9.229321433722973,ADAPTIVE_TRAIL_HIT,1,0.5,0.2425,2.73,0.9376
169,ICP,SHORT,2024-07-29 22:00:00+00:00,2024-07-29 22:05:00+00:00,9.064,8.985769037289591,5m,189,0.943972110748291,0.8790659308433533,3,1125.0,9.118642856121063,ADAPTIVE_TRAIL_HIT,1,0.08,2.5893,29.13,0.9433
170,ICP,SHORT,2024-07-29 23:00:00+00:00,2024-07-30 00:00:00+00:00,8.932,8.95813313343576,1h,22,0.9453028440475464,0.925024151802063,3,1125.0,9.225749999254942,ADAPTIVE_TRAIL_HIT,1,1.0,-0.8777,-9.87,0.9429
171,TRX,SHORT,2024-07-31 00:00:00+00:00,2024-07-31 00:30:00+00:00,0.1326,0.13206875807069257,30m,49,0.9606316089630127,0.9546970725059509,5,2500.0,0.13349285713329445,ADAPTIVE_TRAIL_HIT,1,0.5,2.0032,50.08,0.96
172,TRX,SHORT,2024-07-31 01:00:00+00:00,2024-07-31 03:00:00+00:00,0.1311,0.13124296146217157,1h,26,0.9607678651809692,0.9525235295295715,5,2500.0,0.13287142850589007,ADAPTIVE_TRAIL_HIT,2,2.0,-0.5452,-13.63,0.9635
173,TRX,SHORT,2024-07-31 03:00:00+00:00,2024-07-31 04:00:00+00:00,0.1313,0.13104158762877136,1h,28,0.9674402475357056,0.9612107276916504,5,2500.0,0.13301785708516836,ADAPTIVE_TRAIL_HIT,1,1.0,0.9841,24.6,0.9677
174,TRX,SHORT,2024-07-31 12:00:00+00:00,2024-07-31 12:30:00+00:00,0.1316,0.1306823000885101,30m,84,0.9542780518531799,0.9498921036720276,5,2500.0,0.13256428571850992,ADAPTIVE_TRAIL_HIT,1,0.5,3.4867,87.17,0.9524
175,ATOM,SHORT,2024-07-31 12:00:00+00:00,2024-07-31 13:00:00+00:00,5.983,5.984606408948613,1h,59,0.937551736831665,0.9321472644805908,3,1500.0,6.096571425899863,ADAPTIVE_TRAIL_HIT,1,1.0,-0.0805,-1.21,0.9366
176,TRX,SHORT,2024-07-31 13:00:00+00:00,2024-07-31 13:30:00+00:00,0.1318,0.130614464988755,30m,86,0.9513624310493469,0.9516107439994812,5,2500.0,0.13271071429778822,ADAPTIVE_TRAIL_HIT,1,0.5,4.4975,112.44,0.9506
177,ATOM,SHORT,2024-07-31 13:00:00+00:00,2024-07-31 14:00:00+00:00,5.996,5.978648566533674,1h,60,0.9386977553367615,0.933134913444519,3,1500.0,6.112964289918542,ADAPTIVE_TRAIL_HIT,1,1.0,0.8682,13.02,0.9393
178,TRX,SHORT,2024-07-31 14:00:00+00:00,2024-07-31 15:00:00+00:00,0.1304,0.13026045500594977,1h,45,0.9525453448295593,0.9609457850456238,5,2500.0,0.1321357143224217,ADAPTIVE_TRAIL_HIT,1,1.0,0.5351,13.38,0.9541
179,ATOM,SHORT,2024-07-31 14:00:00+00:00,2024-07-31 16:00:00+00:00,5.964,5.962965622211726,1h,61,0.9413118958473206,0.9360198378562927,3,1500.0,6.081678567767144,ADAPTIVE_TRAIL_HIT,2,2.0,0.052,0.78,0.9452
180,TRX,SHORT,2024-07-31 15:00:00+00:00,2024-07-31 17:00:00+00:00,0.1297,0.12992248779280693,1h,46,0.9555699229240417,0.9629442691802979,5,2500.0,0.1312535714919679,ADAPTIVE_TRAIL_HIT,2,2.0,-0.8577,-21.44,0.9565
181,LINK,SHORT,2024-07-31 16:00:00+00:00,2024-07-31 17:00:00+00:00,13.01,13.126024454340593,1h,61,0.907900869846344,0.8745707869529724,3,1500.0,13.327857153713703,ADAPTIVE_TRAIL_HIT,1,1.0,-2.6754,-40.13,0.9106
182,DOT,SHORT,2024-07-31 16:00:00+00:00,2024-07-31 16:05:00+00:00,5.448,5.455657805016453,5m,33,0.952308714389801,0.9532182812690735,5,2500.0,5.483714285913855,ADAPTIVE_TRAIL_HIT,1,0.08,-0.7028,-17.57,0.9439
183,ATOM,SHORT,2024-07-31 16:00:00+00:00,2024-07-31 17:00:00+00:00,5.934,5.957712879471095,1h,63,0.9467871189117432,0.9419115781784058,3,1500.0,6.050785718128085,ADAPTIVE_TRAIL_HIT,1,1.0,-1.1988,-17.98,0.9476
184,LINK,SHORT,2024-07-31 17:00:00+00:00,2024-07-31 17:05:00+00:00,13.0,13.000453110453753,5m,23,0.9214025735855103,0.8537274599075317,3,1500.0,13.101785715669394,ADAPTIVE_TRAIL_HIT,1,0.08,-0.0105,-0.16,0.9221
185,DOT,SHORT,2024-07-31 17:00:00+00:00,2024-07-31 18:00:00+00:00,5.493,5.475587502095063,1h,64,0.9463894963264465,0.9400820136070251,3,1500.0,5.616571427538991,ADAPTIVE_TRAIL_HIT,1,1.0,0.951,14.26,0.9431
186,TRX,SHORT,2024-07-31 17:00:00+00:00,2024-07-31 18:00:00+00:00,0.13,0.12978440143835618,1h,48,0.9595749378204346,0.9673870801925659,5,2500.0,0.13153571425471455,ADAPTIVE_TRAIL_HIT,1,1.0,0.8292,20.73,0.9597
187,ATOM,SHORT,2024-07-31 17:00:00+00:00,2024-07-31 18:00:00+00:00,5.929,5.952122058485589,1h,64,0.9492483139038086,0.9445550441741943,3,1500.0,6.048821429252625,ADAPTIVE_TRAIL_HIT,1,1.0,-1.1699,-17.55,0.9496
188,LINK,SHORT,2024-07-31 18:00:00+00:00,2024-07-31 19:00:00+00:00,13.12,13.096360731655306,1h,63,0.9143698215484619,0.8696206212043762,3,1500.0,13.464642847776412,ADAPTIVE_TRAIL_HIT,1,1.0,0.5405,8.11,0.9168
189,TRX,SHORT,2024-07-31 18:00:00+00:00,2024-07-31 19:00:00+00:00,0.13,0.1295763283636385,1h,49,0.9610455632209778,0.9693281054496765,5,2500.0,0.13150000007124618,ADAPTIVE_TRAIL_HIT,1,1.0,1.6295,40.74,0.9621
190,ATOM,SHORT,2024-07-31 18:00:00+00:00,2024-07-31 19:00:00+00:00,5.951,5.942675551499718,1h,65,0.9511473774909973,0.9465112686157227,5,2500.0,6.070821429252624,ADAPTIVE_TRAIL_HIT,1,1.0,0.6994,17.49,0.9512
191,UNI,SHORT,2024-07-31 18:00:00+00:00,2024-07-31 19:00:00+00:00,7.319,7.287850089015804,1h,62,0.9718326926231384,0.9326690435409546,5,2500.0,7.477750005066395,ADAPTIVE_TRAIL_HIT,1,1.0,2.128,53.2,0.9719
192,LINK,SHORT,2024-07-31 19:00:00+00:00,2024-08-01 07:00:00+00:00,12.91,12.862664577941942,1h,64,0.9180880784988403,0.8755078911781311,3,1500.0,13.276071425378323,ADAPTIVE_TRAIL_HIT,12,12.0,1.1,16.5,0.9305
193,DOT,SHORT,2024-07-31 19:00:00+00:00,2024-08-01 08:00:00+00:00,5.441,5.381259854251223,1h,66,0.9480544328689575,0.9421411156654358,3,1500.0,5.572785711273551,ADAPTIVE_TRAIL_HIT,13,13.0,3.2939,49.41,0.948
194,TRX,SHORT,2024-07-31 19:00:00+00:00,2024-07-31 21:00:00+00:00,0.1291,0.12916840067147878,1h,50,0.9633562564849854,0.9702707529067993,5,2500.0,0.13067142858370207,ADAPTIVE_TRAIL_HIT,2,2.0,-0.2649,-6.62,0.9647
195,ATOM,SHORT,2024-07-31 19:00:00+00:00,2024-08-01 10:00:00+00:00,5.867,5.803071098027272,1h,66,0.9526721835136414,0.9464203119277954,5,2500.0,5.994499997615814,ADAPTIVE_TRAIL_HIT,15,15.0,5.4482,136.2,0.9524
196,ADA,SHORT,2024-07-31 21:00:00+00:00,2024-07-31 21:05:00+00:00,0.3901,0.38812211470345265,5m,28,0.9722943305969238,0.9561025500297546,5,2500.0,0.39538571428731084,ADAPTIVE_TRAIL_HIT,1,0.08,2.5351,63.38,0.9711
197,ADA,SHORT,2024-07-31 22:00:00+00:00,2024-07-31 22:05:00+00:00,0.3906,0.38784131922774345,5m,53,0.9411191344261169,0.9224372506141663,3,1500.0,0.3942964286118746,ADAPTIVE_TRAIL_HIT,1,0.08,2.1188,31.78,0.9373
198,ADA,SHORT,2024-07-31 23:00:00+00:00,2024-07-31 23:05:00+00:00,0.3893,0.38714702834600423,5m,69,0.9229355454444885,0.9158227443695068,3,1500.0,0.39206785722235216,ADAPTIVE_TRAIL_HIT,1,0.08,1.6591,24.89,0.9202
199,ADA,SHORT,2024-08-01 00:00:00+00:00,2024-08-01 00:05:00+00:00,0.3897,0.3871767458016555,5m,96,0.91893070936203,0.9092699885368347,3,1500.0,0.3918785714488942,ADAPTIVE_TRAIL_HIT,1,0.08,1.9425,29.14,0.9161
200,ADA,SHORT,2024-08-01 01:00:00+00:00,2024-08-01 01:05:00+00:00,0.3902,0.3873750572598923,5m,122,0.9078859090805054,0.8992049098014832,3,1500.0,0.3933607144046575,ADAPTIVE_TRAIL_HIT,1,0.08,2.1719,32.58,0.9078
201,ADA,SHORT,2024-08-01 02:00:00+00:00,2024-08-01 02:30:00+00:00,0.3856,0.38666882990345974,30m,29,0.9174926280975342,0.9135057330131531,3,1500.0,0.3955464284721762,ADAPTIVE_TRAIL_HIT,1,0.5,-0.8316,-12.47,0.9192
202,ADA,SHORT,2024-08-01 03:00:00+00:00,2024-08-01 03:05:00+00:00,0.3862,0.3863509626036282,5m,178,0.9264201521873474,0.9115626811981201,3,1500.0,0.3896107142710127,ADAPTIVE_TRAIL_HIT,1,0.08,-0.1173,-1.76,0.9271
